episode,timestep,reward
242,90299,-651.6612990522447
243,90799,-651.6662324521433
244,91169,-661.9235519926359
245,91503,-672.1739547034366
246,91816,-682.366515535045
247,92316,-682.3768556213196
248,92602,-692.5295732459239
249,92799,-702.6778223871333
250,93299,-702.6385431112398
251,93596,-712.8237529183768
252,93845,-722.9982355120447
253,94112,-733.1762075340339
254,94385,-743.3116877577082
255,94628,-753.5014272868909
256,94892,-763.7017730213804
257,95276,-773.846249156145
258,95621,-784.0710275157068
259,95827,-794.2898837082996
260,96088,-804.4461770672647
261,96306,-814.5963587799848
262,96481,-824.7757288359512
263,96661,-834.9059878439174
264,96845,-845.0571382762022
265,97281,-855.2038006386268
266,97478,-865.2640484118722
267,97673,-875.2950662209637
268,98173,-875.3682379774898
269,98360,-885.5639154179873
270,98637,-895.7534999135772
271,98843,-895.7675090797057
272,99022,-895.7870922157928
273,99219,-895.7592839517773
274,99557,-905.9804594132861
275,99773,-916.2599740299947
276,99926,-916.4026546832621
